user_id,q_text,a_text,q_sentiment,a_sentiment
440,价值 投资 蓝筹 稳健 分红,医药 消费 产业轮动,0,-1
441,债券 固收 低波动,新能源 基金 长期 定投,0,0
442,海外 ETF 汇率 风险,债券 固收 低波动,1,0
443,短线 交易 高频,债券 固收 低波动,0,0
444,AI 半导体 成长 风险承受高,海外 ETF 汇率 风险,1,1
445,新能源 基金 长期 定投,新能源 基金 长期 定投,1,-1
446,债券 固收 低波动,黄金 商品 抗通胀,1,1
447,长期 持有 价值,新能源 基金 长期 定投,0,0
448,医药 消费 产业轮动,新能源 基金 长期 定投,1,0
449,短线 交易 高频,新能源 基金 长期 定投,0,-1
450,海外 ETF 汇率 风险,海外 ETF 汇率 风险,0,0
451,海外 ETF 汇率 风险,新能源 基金 长期 定投,1,-1
452,长期 持有 价值,短线 交易 高频,-1,-1
453,债券 固收 低波动,AI 半导体 成长 风险承受高,0,-1
454,长期 持有 价值,价值 投资 蓝筹 稳健 分红,1,0
455,海外 ETF 汇率 风险,债券 固收 低波动,0,0
456,债券 固收 低波动,债券 固收 低波动,0,1
457,海外 ETF 汇率 风险,债券 固收 低波动,1,1
458,债券 固收 低波动,长期 持有 价值,1,0
459,海外 ETF 汇率 风险,新能源 基金 长期 定投,-1,1
460,海外 ETF 汇率 风险,医药 消费 产业轮动,-1,0
461,黄金 商品 抗通胀,长期 持有 价值,1,0
462,海外 ETF 汇率 风险,长期 持有 价值,-1,-1
463,AI 半导体 成长 风险承受高,债券 固收 低波动,0,0
464,医药 消费 产业轮动,债券 固收 低波动,0,0
465,新能源 基金 长期 定投,新能源 基金 长期 定投,1,1
466,短线 交易 高频,海外 ETF 汇率 风险,0,1
467,新能源 基金 长期 定投,长期 持有 价值,-1,0
468,海外 ETF 汇率 风险,黄金 商品 抗通胀,1,-1
469,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,1,1
470,新能源 基金 长期 定投,医药 消费 产业轮动,-1,1
471,价值 投资 蓝筹 稳健 分红,价值 投资 蓝筹 稳健 分红,-1,1
472,新能源 基金 长期 定投,黄金 商品 抗通胀,1,1
473,医药 消费 产业轮动,医药 消费 产业轮动,1,-1
474,短线 交易 高频,黄金 商品 抗通胀,0,0
475,新能源 基金 长期 定投,长期 持有 价值,1,1
476,债券 固收 低波动,黄金 商品 抗通胀,1,-1
477,债券 固收 低波动,短线 交易 高频,1,0
478,短线 交易 高频,医药 消费 产业轮动,1,0
479,短线 交易 高频,债券 固收 低波动,1,0
480,医药 消费 产业轮动,AI 半导体 成长 风险承受高,0,0
481,AI 半导体 成长 风险承受高,新能源 基金 长期 定投,0,1
482,长期 持有 价值,新能源 基金 长期 定投,1,-1
483,长期 持有 价值,债券 固收 低波动,0,1
484,AI 半导体 成长 风险承受高,短线 交易 高频,0,-1
485,海外 ETF 汇率 风险,新能源 基金 长期 定投,0,1
486,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,1,1
487,AI 半导体 成长 风险承受高,医药 消费 产业轮动,0,-1
488,价值 投资 蓝筹 稳健 分红,海外 ETF 汇率 风险,1,0
489,短线 交易 高频,债券 固收 低波动,0,0
490,医药 消费 产业轮动,债券 固收 低波动,0,0
491,医药 消费 产业轮动,AI 半导体 成长 风险承受高,1,1
492,短线 交易 高频,短线 交易 高频,1,1
493,债券 固收 低波动,医药 消费 产业轮动,1,0
494,医药 消费 产业轮动,新能源 基金 长期 定投,-1,-1
495,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,1,-1
496,价值 投资 蓝筹 稳健 分红,价值 投资 蓝筹 稳健 分红,0,-1
497,医药 消费 产业轮动,价值 投资 蓝筹 稳健 分红,0,1
498,医药 消费 产业轮动,AI 半导体 成长 风险承受高,1,-1
499,AI 半导体 成长 风险承受高,AI 半导体 成长 风险承受高,0,0
500,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,-1,0
501,海外 ETF 汇率 风险,债券 固收 低波动,0,1
502,海外 ETF 汇率 风险,海外 ETF 汇率 风险,0,0
503,黄金 商品 抗通胀,海外 ETF 汇率 风险,1,0
504,医药 消费 产业轮动,AI 半导体 成长 风险承受高,0,1
505,短线 交易 高频,医药 消费 产业轮动,1,0
506,价值 投资 蓝筹 稳健 分红,医药 消费 产业轮动,0,1
507,短线 交易 高频,长期 持有 价值,-1,-1
508,海外 ETF 汇率 风险,价值 投资 蓝筹 稳健 分红,0,1
509,债券 固收 低波动,医药 消费 产业轮动,-1,0
510,AI 半导体 成长 风险承受高,医药 消费 产业轮动,0,1
511,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,0,0
512,医药 消费 产业轮动,海外 ETF 汇率 风险,0,1
513,长期 持有 价值,新能源 基金 长期 定投,0,0
514,AI 半导体 成长 风险承受高,新能源 基金 长期 定投,-1,0
515,医药 消费 产业轮动,债券 固收 低波动,1,0
516,海外 ETF 汇率 风险,价值 投资 蓝筹 稳健 分红,0,1
517,长期 持有 价值,黄金 商品 抗通胀,0,-1
518,AI 半导体 成长 风险承受高,AI 半导体 成长 风险承受高,0,0
519,长期 持有 价值,黄金 商品 抗通胀,-1,-1
520,海外 ETF 汇率 风险,长期 持有 价值,-1,0
521,医药 消费 产业轮动,新能源 基金 长期 定投,0,0
522,长期 持有 价值,长期 持有 价值,0,1
523,医药 消费 产业轮动,黄金 商品 抗通胀,-1,-1
524,海外 ETF 汇率 风险,新能源 基金 长期 定投,0,-1
525,价值 投资 蓝筹 稳健 分红,AI 半导体 成长 风险承受高,1,1
526,长期 持有 价值,AI 半导体 成长 风险承受高,0,0
527,海外 ETF 汇率 风险,短线 交易 高频,0,0
528,短线 交易 高频,新能源 基金 长期 定投,0,0
529,长期 持有 价值,债券 固收 低波动,1,1
530,AI 半导体 成长 风险承受高,海外 ETF 汇率 风险,-1,1
531,短线 交易 高频,价值 投资 蓝筹 稳健 分红,0,0
532,价值 投资 蓝筹 稳健 分红,AI 半导体 成长 风险承受高,0,-1
533,新能源 基金 长期 定投,短线 交易 高频,0,0
534,价值 投资 蓝筹 稳健 分红,长期 持有 价值,1,-1
535,黄金 商品 抗通胀,债券 固收 低波动,-1,1
536,黄金 商品 抗通胀,新能源 基金 长期 定投,-1,-1
537,债券 固收 低波动,黄金 商品 抗通胀,0,0
538,短线 交易 高频,医药 消费 产业轮动,0,1
539,海外 ETF 汇率 风险,长期 持有 价值,0,0
540,长期 持有 价值,海外 ETF 汇率 风险,1,0
541,长期 持有 价值,黄金 商品 抗通胀,0,-1
542,医药 消费 产业轮动,黄金 商品 抗通胀,0,-1
543,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,1,0
544,黄金 商品 抗通胀,债券 固收 低波动,0,1
545,医药 消费 产业轮动,新能源 基金 长期 定投,1,0
546,海外 ETF 汇率 风险,债券 固收 低波动,0,1
547,海外 ETF 汇率 风险,海外 ETF 汇率 风险,1,0
548,AI 半导体 成长 风险承受高,债券 固收 低波动,0,0
549,黄金 商品 抗通胀,价值 投资 蓝筹 稳健 分红,1,1
550,新能源 基金 长期 定投,长期 持有 价值,0,0
551,黄金 商品 抗通胀,黄金 商品 抗通胀,0,1
552,医药 消费 产业轮动,新能源 基金 长期 定投,0,0
553,AI 半导体 成长 风险承受高,短线 交易 高频,0,0
554,黄金 商品 抗通胀,黄金 商品 抗通胀,-1,1
555,长期 持有 价值,价值 投资 蓝筹 稳健 分红,0,0
556,新能源 基金 长期 定投,海外 ETF 汇率 风险,0,-1
557,海外 ETF 汇率 风险,价值 投资 蓝筹 稳健 分红,0,0
558,债券 固收 低波动,海外 ETF 汇率 风险,0,0
559,短线 交易 高频,AI 半导体 成长 风险承受高,-1,1
560,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,-1,1
561,新能源 基金 长期 定投,长期 持有 价值,-1,1
562,海外 ETF 汇率 风险,长期 持有 价值,1,-1
563,黄金 商品 抗通胀,医药 消费 产业轮动,0,-1
564,医药 消费 产业轮动,海外 ETF 汇率 风险,-1,-1
565,价值 投资 蓝筹 稳健 分红,海外 ETF 汇率 风险,0,1
566,价值 投资 蓝筹 稳健 分红,短线 交易 高频,0,1
567,短线 交易 高频,黄金 商品 抗通胀,0,0
568,海外 ETF 汇率 风险,医药 消费 产业轮动,1,1
569,新能源 基金 长期 定投,债券 固收 低波动,1,1
570,新能源 基金 长期 定投,短线 交易 高频,0,0
571,海外 ETF 汇率 风险,黄金 商品 抗通胀,1,0
572,黄金 商品 抗通胀,医药 消费 产业轮动,1,1
573,长期 持有 价值,黄金 商品 抗通胀,1,0
574,长期 持有 价值,新能源 基金 长期 定投,-1,0
575,长期 持有 价值,长期 持有 价值,0,0
576,AI 半导体 成长 风险承受高,海外 ETF 汇率 风险,-1,0
577,医药 消费 产业轮动,长期 持有 价值,1,0
578,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,0,-1
579,AI 半导体 成长 风险承受高,新能源 基金 长期 定投,0,-1
580,短线 交易 高频,海外 ETF 汇率 风险,0,1
581,医药 消费 产业轮动,黄金 商品 抗通胀,-1,1
582,黄金 商品 抗通胀,黄金 商品 抗通胀,0,-1
583,短线 交易 高频,新能源 基金 长期 定投,0,-1
584,医药 消费 产业轮动,新能源 基金 长期 定投,0,1
585,医药 消费 产业轮动,黄金 商品 抗通胀,0,0
586,海外 ETF 汇率 风险,海外 ETF 汇率 风险,-1,1
587,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,0,0
588,医药 消费 产业轮动,医药 消费 产业轮动,1,-1
589,债券 固收 低波动,新能源 基金 长期 定投,0,-1
590,医药 消费 产业轮动,AI 半导体 成长 风险承受高,-1,0
591,AI 半导体 成长 风险承受高,海外 ETF 汇率 风险,0,0
592,债券 固收 低波动,黄金 商品 抗通胀,0,1
593,长期 持有 价值,医药 消费 产业轮动,0,0
594,长期 持有 价值,价值 投资 蓝筹 稳健 分红,0,-1
595,短线 交易 高频,医药 消费 产业轮动,1,0
596,海外 ETF 汇率 风险,海外 ETF 汇率 风险,1,0
597,AI 半导体 成长 风险承受高,长期 持有 价值,1,1
598,价值 投资 蓝筹 稳健 分红,长期 持有 价值,1,1
599,短线 交易 高频,黄金 商品 抗通胀,0,0
600,价值 投资 蓝筹 稳健 分红,医药 消费 产业轮动,-1,1
601,医药 消费 产业轮动,短线 交易 高频,0,0
602,长期 持有 价值,债券 固收 低波动,1,-1
603,债券 固收 低波动,海外 ETF 汇率 风险,0,1
604,黄金 商品 抗通胀,价值 投资 蓝筹 稳健 分红,1,0
605,新能源 基金 长期 定投,长期 持有 价值,0,1
606,新能源 基金 长期 定投,新能源 基金 长期 定投,0,-1
607,海外 ETF 汇率 风险,价值 投资 蓝筹 稳健 分红,0,0
608,价值 投资 蓝筹 稳健 分红,长期 持有 价值,0,1
609,黄金 商品 抗通胀,短线 交易 高频,1,1
610,短线 交易 高频,医药 消费 产业轮动,0,0
611,债券 固收 低波动,海外 ETF 汇率 风险,0,1
612,债券 固收 低波动,海外 ETF 汇率 风险,0,0
613,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,1,0
614,短线 交易 高频,新能源 基金 长期 定投,1,0
615,价值 投资 蓝筹 稳健 分红,医药 消费 产业轮动,-1,-1
616,债券 固收 低波动,短线 交易 高频,0,-1
617,AI 半导体 成长 风险承受高,海外 ETF 汇率 风险,0,1
618,债券 固收 低波动,债券 固收 低波动,1,0
619,价值 投资 蓝筹 稳健 分红,价值 投资 蓝筹 稳健 分红,-1,1
620,长期 持有 价值,AI 半导体 成长 风险承受高,1,0
621,黄金 商品 抗通胀,AI 半导体 成长 风险承受高,0,0
622,医药 消费 产业轮动,长期 持有 价值,1,-1
623,AI 半导体 成长 风险承受高,价值 投资 蓝筹 稳健 分红,0,0
624,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,1,1
625,短线 交易 高频,医药 消费 产业轮动,-1,0
626,债券 固收 低波动,短线 交易 高频,1,-1
627,新能源 基金 长期 定投,海外 ETF 汇率 风险,-1,0
628,海外 ETF 汇率 风险,医药 消费 产业轮动,1,-1
629,海外 ETF 汇率 风险,债券 固收 低波动,0,1
630,海外 ETF 汇率 风险,债券 固收 低波动,1,1
631,医药 消费 产业轮动,价值 投资 蓝筹 稳健 分红,0,0
632,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,0,0
633,价值 投资 蓝筹 稳健 分红,价值 投资 蓝筹 稳健 分红,0,0
634,短线 交易 高频,长期 持有 价值,-1,1
635,长期 持有 价值,海外 ETF 汇率 风险,0,0
636,AI 半导体 成长 风险承受高,海外 ETF 汇率 风险,0,-1
637,短线 交易 高频,AI 半导体 成长 风险承受高,1,0
638,新能源 基金 长期 定投,黄金 商品 抗通胀,1,1
639,海外 ETF 汇率 风险,海外 ETF 汇率 风险,1,0
640,长期 持有 价值,长期 持有 价值,-1,-1
641,新能源 基金 长期 定投,短线 交易 高频,-1,0
642,AI 半导体 成长 风险承受高,AI 半导体 成长 风险承受高,1,-1
643,AI 半导体 成长 风险承受高,医药 消费 产业轮动,1,1
644,黄金 商品 抗通胀,债券 固收 低波动,-1,0
645,价值 投资 蓝筹 稳健 分红,短线 交易 高频,-1,0
646,价值 投资 蓝筹 稳健 分红,新能源 基金 长期 定投,-1,0
647,医药 消费 产业轮动,黄金 商品 抗通胀,0,1
648,医药 消费 产业轮动,债券 固收 低波动,1,0
649,短线 交易 高频,长期 持有 价值,1,1
650,长期 持有 价值,债券 固收 低波动,1,1
651,债券 固收 低波动,长期 持有 价值,0,-1
652,AI 半导体 成长 风险承受高,价值 投资 蓝筹 稳健 分红,0,-1
653,医药 消费 产业轮动,海外 ETF 汇率 风险,0,0
654,长期 持有 价值,债券 固收 低波动,0,1
655,医药 消费 产业轮动,价值 投资 蓝筹 稳健 分红,1,0
656,医药 消费 产业轮动,债券 固收 低波动,1,1
657,AI 半导体 成长 风险承受高,短线 交易 高频,-1,0
658,医药 消费 产业轮动,黄金 商品 抗通胀,1,0
659,医药 消费 产业轮动,AI 半导体 成长 风险承受高,-1,0
660,医药 消费 产业轮动,医药 消费 产业轮动,1,-1
661,短线 交易 高频,长期 持有 价值,-1,1
662,AI 半导体 成长 风险承受高,价值 投资 蓝筹 稳健 分红,0,0
663,价值 投资 蓝筹 稳健 分红,价值 投资 蓝筹 稳健 分红,-1,0
664,黄金 商品 抗通胀,医药 消费 产业轮动,0,0
665,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,0,0
666,债券 固收 低波动,医药 消费 产业轮动,1,1
667,价值 投资 蓝筹 稳健 分红,短线 交易 高频,-1,-1
668,医药 消费 产业轮动,医药 消费 产业轮动,-1,1
669,黄金 商品 抗通胀,医药 消费 产业轮动,-1,0
670,债券 固收 低波动,债券 固收 低波动,0,0
671,新能源 基金 长期 定投,新能源 基金 长期 定投,0,0
672,医药 消费 产业轮动,长期 持有 价值,0,0
673,短线 交易 高频,AI 半导体 成长 风险承受高,0,0
674,海外 ETF 汇率 风险,医药 消费 产业轮动,0,0
675,价值 投资 蓝筹 稳健 分红,AI 半导体 成长 风险承受高,1,1
676,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,1,0
677,短线 交易 高频,医药 消费 产业轮动,0,0
678,海外 ETF 汇率 风险,黄金 商品 抗通胀,0,1
679,价值 投资 蓝筹 稳健 分红,AI 半导体 成长 风险承受高,-1,0
680,长期 持有 价值,医药 消费 产业轮动,0,0
681,长期 持有 价值,新能源 基金 长期 定投,0,1
682,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,1,0
683,债券 固收 低波动,新能源 基金 长期 定投,0,1
684,债券 固收 低波动,医药 消费 产业轮动,0,-1
685,黄金 商品 抗通胀,医药 消费 产业轮动,0,1
686,医药 消费 产业轮动,AI 半导体 成长 风险承受高,1,0
687,医药 消费 产业轮动,黄金 商品 抗通胀,0,0
688,长期 持有 价值,AI 半导体 成长 风险承受高,-1,-1
689,黄金 商品 抗通胀,AI 半导体 成长 风险承受高,0,1
690,AI 半导体 成长 风险承受高,新能源 基金 长期 定投,0,0
691,短线 交易 高频,海外 ETF 汇率 风险,1,1
692,长期 持有 价值,债券 固收 低波动,1,1
693,AI 半导体 成长 风险承受高,医药 消费 产业轮动,1,0
694,黄金 商品 抗通胀,医药 消费 产业轮动,0,-1
695,黄金 商品 抗通胀,价值 投资 蓝筹 稳健 分红,0,1
696,黄金 商品 抗通胀,AI 半导体 成长 风险承受高,0,1
697,AI 半导体 成长 风险承受高,债券 固收 低波动,0,0
698,新能源 基金 长期 定投,黄金 商品 抗通胀,0,0
699,价值 投资 蓝筹 稳健 分红,价值 投资 蓝筹 稳健 分红,-1,0
700,长期 持有 价值,新能源 基金 长期 定投,-1,1
701,债券 固收 低波动,新能源 基金 长期 定投,0,0
702,长期 持有 价值,债券 固收 低波动,0,0
703,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,0,-1
704,债券 固收 低波动,价值 投资 蓝筹 稳健 分红,0,0
705,新能源 基金 长期 定投,新能源 基金 长期 定投,0,0
706,黄金 商品 抗通胀,短线 交易 高频,0,0
707,债券 固收 低波动,AI 半导体 成长 风险承受高,0,1
708,新能源 基金 长期 定投,新能源 基金 长期 定投,1,0
709,医药 消费 产业轮动,黄金 商品 抗通胀,1,-1
710,医药 消费 产业轮动,短线 交易 高频,0,0
711,海外 ETF 汇率 风险,债券 固收 低波动,0,0
712,长期 持有 价值,海外 ETF 汇率 风险,1,0
713,海外 ETF 汇率 风险,医药 消费 产业轮动,1,-1
714,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,-1,0
715,黄金 商品 抗通胀,价值 投资 蓝筹 稳健 分红,0,1
716,海外 ETF 汇率 风险,新能源 基金 长期 定投,1,1
717,债券 固收 低波动,AI 半导体 成长 风险承受高,0,0
718,新能源 基金 长期 定投,长期 持有 价值,1,1
719,新能源 基金 长期 定投,AI 半导体 成长 风险承受高,0,-1
720,海外 ETF 汇率 风险,海外 ETF 汇率 风险,1,0
721,债券 固收 低波动,医药 消费 产业轮动,0,1
722,短线 交易 高频,新能源 基金 长期 定投,1,1
723,黄金 商品 抗通胀,短线 交易 高频,0,1
724,海外 ETF 汇率 风险,黄金 商品 抗通胀,1,-1
725,新能源 基金 长期 定投,黄金 商品 抗通胀,1,0
726,新能源 基金 长期 定投,海外 ETF 汇率 风险,1,0
727,海外 ETF 汇率 风险,新能源 基金 长期 定投,-1,1
728,价值 投资 蓝筹 稳健 分红,价值 投资 蓝筹 稳健 分红,-1,0
729,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,1,0
730,价值 投资 蓝筹 稳健 分红,长期 持有 价值,-1,0
731,价值 投资 蓝筹 稳健 分红,医药 消费 产业轮动,0,-1
732,黄金 商品 抗通胀,医药 消费 产业轮动,1,1
733,短线 交易 高频,医药 消费 产业轮动,0,-1
734,价值 投资 蓝筹 稳健 分红,新能源 基金 长期 定投,-1,1
735,海外 ETF 汇率 风险,价值 投资 蓝筹 稳健 分红,1,-1
736,短线 交易 高频,医药 消费 产业轮动,0,1
737,短线 交易 高频,债券 固收 低波动,1,0
738,黄金 商品 抗通胀,债券 固收 低波动,1,1
739,医药 消费 产业轮动,海外 ETF 汇率 风险,1,-1
740,AI 半导体 成长 风险承受高,债券 固收 低波动,0,0
741,海外 ETF 汇率 风险,短线 交易 高频,0,0
742,债券 固收 低波动,新能源 基金 长期 定投,0,0
743,海外 ETF 汇率 风险,价值 投资 蓝筹 稳健 分红,0,0
744,新能源 基金 长期 定投,医药 消费 产业轮动,0,-1
745,海外 ETF 汇率 风险,长期 持有 价值,0,-1
746,海外 ETF 汇率 风险,黄金 商品 抗通胀,1,0
747,新能源 基金 长期 定投,债券 固收 低波动,-1,1
748,海外 ETF 汇率 风险,价值 投资 蓝筹 稳健 分红,0,0
749,价值 投资 蓝筹 稳健 分红,短线 交易 高频,0,1
750,债券 固收 低波动,短线 交易 高频,-1,-1
751,医药 消费 产业轮动,AI 半导体 成长 风险承受高,0,0
752,海外 ETF 汇率 风险,长期 持有 价值,0,0
753,海外 ETF 汇率 风险,价值 投资 蓝筹 稳健 分红,-1,0
754,医药 消费 产业轮动,AI 半导体 成长 风险承受高,0,0
755,黄金 商品 抗通胀,黄金 商品 抗通胀,1,1
756,海外 ETF 汇率 风险,长期 持有 价值,1,0
757,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,0,1
758,债券 固收 低波动,债券 固收 低波动,0,0
759,长期 持有 价值,AI 半导体 成长 风险承受高,1,0
760,价值 投资 蓝筹 稳健 分红,医药 消费 产业轮动,-1,0
761,债券 固收 低波动,长期 持有 价值,0,1
762,黄金 商品 抗通胀,债券 固收 低波动,0,0
763,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,0,0
764,医药 消费 产业轮动,新能源 基金 长期 定投,0,0
765,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,-1,0
766,海外 ETF 汇率 风险,价值 投资 蓝筹 稳健 分红,-1,0
767,海外 ETF 汇率 风险,长期 持有 价值,-1,1
768,海外 ETF 汇率 风险,债券 固收 低波动,0,-1
769,AI 半导体 成长 风险承受高,价值 投资 蓝筹 稳健 分红,0,-1
770,价值 投资 蓝筹 稳健 分红,新能源 基金 长期 定投,0,0
771,黄金 商品 抗通胀,医药 消费 产业轮动,-1,0
772,短线 交易 高频,短线 交易 高频,0,-1
773,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,-1,1
774,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,1,0
775,价值 投资 蓝筹 稳健 分红,长期 持有 价值,0,1
776,新能源 基金 长期 定投,短线 交易 高频,0,1
777,医药 消费 产业轮动,价值 投资 蓝筹 稳健 分红,0,0
778,医药 消费 产业轮动,债券 固收 低波动,0,1
779,债券 固收 低波动,AI 半导体 成长 风险承受高,-1,-1
780,长期 持有 价值,AI 半导体 成长 风险承受高,1,0
781,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,0,0
782,长期 持有 价值,长期 持有 价值,-1,0
783,债券 固收 低波动,新能源 基金 长期 定投,0,1
784,债券 固收 低波动,价值 投资 蓝筹 稳健 分红,-1,0
785,海外 ETF 汇率 风险,短线 交易 高频,1,-1
786,新能源 基金 长期 定投,黄金 商品 抗通胀,1,1
787,新能源 基金 长期 定投,黄金 商品 抗通胀,1,0
788,黄金 商品 抗通胀,海外 ETF 汇率 风险,0,0
789,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,-1,0
790,短线 交易 高频,AI 半导体 成长 风险承受高,1,1
791,新能源 基金 长期 定投,新能源 基金 长期 定投,0,0
792,债券 固收 低波动,黄金 商品 抗通胀,0,0
793,新能源 基金 长期 定投,债券 固收 低波动,1,0
794,黄金 商品 抗通胀,AI 半导体 成长 风险承受高,1,0
795,债券 固收 低波动,债券 固收 低波动,0,1
796,短线 交易 高频,债券 固收 低波动,0,1
797,短线 交易 高频,黄金 商品 抗通胀,1,-1
798,海外 ETF 汇率 风险,医药 消费 产业轮动,1,1
799,海外 ETF 汇率 风险,短线 交易 高频,0,0
800,债券 固收 低波动,医药 消费 产业轮动,0,-1
801,短线 交易 高频,长期 持有 价值,0,-1
802,黄金 商品 抗通胀,长期 持有 价值,0,0
803,医药 消费 产业轮动,债券 固收 低波动,1,1
804,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,1,1
805,医药 消费 产业轮动,新能源 基金 长期 定投,0,-1
806,新能源 基金 长期 定投,长期 持有 价值,1,0
807,债券 固收 低波动,短线 交易 高频,-1,1
808,黄金 商品 抗通胀,长期 持有 价值,0,0
809,长期 持有 价值,新能源 基金 长期 定投,0,-1
810,海外 ETF 汇率 风险,价值 投资 蓝筹 稳健 分红,1,0
811,海外 ETF 汇率 风险,长期 持有 价值,-1,0
812,新能源 基金 长期 定投,新能源 基金 长期 定投,0,0
813,债券 固收 低波动,医药 消费 产业轮动,0,1
814,债券 固收 低波动,医药 消费 产业轮动,0,0
815,短线 交易 高频,海外 ETF 汇率 风险,0,-1
816,黄金 商品 抗通胀,短线 交易 高频,0,0
817,长期 持有 价值,长期 持有 价值,0,1
818,AI 半导体 成长 风险承受高,AI 半导体 成长 风险承受高,1,0
819,债券 固收 低波动,短线 交易 高频,0,0
820,海外 ETF 汇率 风险,新能源 基金 长期 定投,1,1
821,新能源 基金 长期 定投,长期 持有 价值,1,-1
822,黄金 商品 抗通胀,债券 固收 低波动,0,0
823,海外 ETF 汇率 风险,短线 交易 高频,-1,-1
824,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,0,1
825,债券 固收 低波动,AI 半导体 成长 风险承受高,-1,0
826,长期 持有 价值,新能源 基金 长期 定投,0,1
827,医药 消费 产业轮动,长期 持有 价值,1,1
828,黄金 商品 抗通胀,短线 交易 高频,1,1
829,价值 投资 蓝筹 稳健 分红,价值 投资 蓝筹 稳健 分红,0,-1
830,海外 ETF 汇率 风险,新能源 基金 长期 定投,0,0
831,医药 消费 产业轮动,价值 投资 蓝筹 稳健 分红,0,-1
832,海外 ETF 汇率 风险,长期 持有 价值,0,0
833,短线 交易 高频,海外 ETF 汇率 风险,0,0
834,债券 固收 低波动,黄金 商品 抗通胀,0,0
835,长期 持有 价值,海外 ETF 汇率 风险,1,0
836,长期 持有 价值,黄金 商品 抗通胀,0,0
837,AI 半导体 成长 风险承受高,短线 交易 高频,0,1
838,新能源 基金 长期 定投,新能源 基金 长期 定投,0,0
839,价值 投资 蓝筹 稳健 分红,海外 ETF 汇率 风险,0,0
840,医药 消费 产业轮动,黄金 商品 抗通胀,0,0
841,长期 持有 价值,价值 投资 蓝筹 稳健 分红,1,0
842,海外 ETF 汇率 风险,新能源 基金 长期 定投,-1,-1
843,债券 固收 低波动,黄金 商品 抗通胀,-1,0
844,AI 半导体 成长 风险承受高,新能源 基金 长期 定投,1,0
845,长期 持有 价值,新能源 基金 长期 定投,0,-1
846,长期 持有 价值,短线 交易 高频,0,-1
847,长期 持有 价值,短线 交易 高频,0,-1
848,海外 ETF 汇率 风险,新能源 基金 长期 定投,1,0
849,新能源 基金 长期 定投,债券 固收 低波动,0,0
850,债券 固收 低波动,债券 固收 低波动,1,0
851,黄金 商品 抗通胀,AI 半导体 成长 风险承受高,1,1
852,海外 ETF 汇率 风险,价值 投资 蓝筹 稳健 分红,0,0
853,短线 交易 高频,海外 ETF 汇率 风险,-1,-1
854,短线 交易 高频,海外 ETF 汇率 风险,-1,1
855,AI 半导体 成长 风险承受高,价值 投资 蓝筹 稳健 分红,1,0
856,黄金 商品 抗通胀,债券 固收 低波动,-1,-1
857,黄金 商品 抗通胀,新能源 基金 长期 定投,-1,0
858,黄金 商品 抗通胀,AI 半导体 成长 风险承受高,0,1
859,新能源 基金 长期 定投,黄金 商品 抗通胀,0,1
860,长期 持有 价值,新能源 基金 长期 定投,-1,1
861,海外 ETF 汇率 风险,债券 固收 低波动,0,0
862,价值 投资 蓝筹 稳健 分红,新能源 基金 长期 定投,1,1
863,长期 持有 价值,长期 持有 价值,0,0
864,AI 半导体 成长 风险承受高,长期 持有 价值,0,0
865,AI 半导体 成长 风险承受高,债券 固收 低波动,0,-1
866,债券 固收 低波动,海外 ETF 汇率 风险,0,0
867,长期 持有 价值,海外 ETF 汇率 风险,-1,-1
868,新能源 基金 长期 定投,海外 ETF 汇率 风险,0,1
869,海外 ETF 汇率 风险,新能源 基金 长期 定投,1,0
870,AI 半导体 成长 风险承受高,海外 ETF 汇率 风险,0,1
871,债券 固收 低波动,海外 ETF 汇率 风险,0,-1
872,黄金 商品 抗通胀,医药 消费 产业轮动,-1,0
873,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,1,0
874,价值 投资 蓝筹 稳健 分红,长期 持有 价值,0,0
875,AI 半导体 成长 风险承受高,新能源 基金 长期 定投,0,-1
